t,phase,agl,aglT,V,vs,pitch,bank,e,xt,s,thr,de,dr,flap,offtrack,above,rem,onG,x,z,hdotC,Vc,wK,thC
345.90,CROSSWIND,104.87,104.96,32.39,1.44,8.6,-20.0,-51.4,-56.4,1177,0.73,0.076,0.067,0.00,123,,694,0,-1822,56,4.48,30.1,1.00,0.187
346.00,CROSSWIND,105.01,105.11,32.41,1.45,8.6,-20.1,-51.4,-58.3,1180,0.73,0.076,0.070,0.00,121,,692,0,-1825,58,4.48,30.1,1.00,0.187
346.10,CROSSWIND,105.16,105.25,32.42,1.47,8.5,-20.2,-51.4,-60.2,1182,0.73,0.078,0.070,0.00,118,,690,0,-1827,60,4.48,30.1,1.00,0.187
346.20,CROSSWIND,105.31,105.40,32.43,1.51,8.4,-20.3,-51.4,-62.2,1185,0.73,0.082,0.067,0.00,116,,688,0,-1830,62,4.48,30.1,1.00,0.187
346.30,CROSSWIND,105.46,105.55,32.44,1.54,8.3,-20.5,-51.4,-64.2,1187,0.72,0.084,0.062,0.00,113,,686,0,-1832,64,4.48,30.1,1.00,0.187
346.40,CROSSWIND,105.62,105.71,32.44,1.59,8.3,-20.6,-51.4,-66.2,1190,0.72,0.083,0.056,0.00,111,,684,0,-1835,66,4.48,30.1,1.00,0.187
346.50,CROSSWIND,105.78,105.87,32.45,1.63,8.2,-20.7,-51.4,-68.3,1192,0.72,0.081,0.048,0.00,108,,682,0,-1837,68,4.48,30.1,1.00,0.187
346.60,CROSSWIND,105.94,106.03,32.45,1.68,8.2,-20.9,-51.4,-70.4,1195,0.72,0.078,0.039,0.00,106,,680,0,-1840,70,4.48,30.1,1.00,0.187
346.70,CROSSWIND,106.11,106.20,32.45,1.73,8.3,-21.0,-51.4,-72.6,1197,0.72,0.073,0.030,0.00,104,,678,0,-1842,73,4.48,30.1,1.00,0.187
346.80,CROSSWIND,106.28,106.37,32.44,1.78,8.3,-21.0,-51.4,-74.7,1199,0.72,0.069,0.022,0.00,101,,676,0,-1844,75,4.48,30.1,1.00,0.187
346.90,CROSSWIND,106.46,106.55,32.44,1.83,8.4,-21.1,-51.5,-76.9,1202,0.72,0.065,0.014,0.00,99,,674,0,-1847,77,4.48,30.1,1.00,0.187
347.00,CROSSWIND,106.65,106.73,32.43,1.87,8.5,-21.1,-51.5,-79.2,1204,0.72,0.064,0.007,0.00,97,,671,0,-1849,79,4.48,30.1,1.00,0.187
347.10,CROSSWIND,106.84,106.92,32.43,1.90,8.5,-21.1,-51.5,-81.4,1206,0.72,0.064,0.001,0.00,94,,669,0,-1851,81,4.48,30.1,1.00,0.187
347.20,CROSSWIND,107.03,107.10,32.42,1.91,8.6,-21.0,-51.5,-83.7,1209,0.72,0.064,-0.002,0.00,92,,667,0,-1854,84,4.48,30.1,1.00,0.187
347.30,CROSSWIND,107.22,107.29,32.42,1.91,8.6,-20.9,-51.5,-86.1,1211,0.72,0.064,-0.003,0.00,90,,664,0,-1856,86,4.48,30.1,1.00,0.187
347.40,CROSSWIND,107.41,107.48,32.42,1.90,8.7,-20.9,-51.5,-88.4,1213,0.72,0.063,-0.002,0.00,88,,662,0,-1858,88,4.48,30.1,1.00,0.187
347.50,CROSSWIND,107.60,107.66,32.42,1.88,8.7,-20.8,-51.5,-90.8,1215,0.72,0.062,0.002,0.00,85,,660,0,-1860,91,4.48,30.1,1.00,0.187
347.60,CROSSWIND,107.79,107.85,32.42,1.85,8.8,-20.6,-51.5,-93.2,1217,0.72,0.062,0.007,0.00,83,,657,0,-1862,93,4.48,30.1,1.00,0.187
347.70,CROSSWIND,107.97,108.03,32.42,1.82,8.8,-20.5,-51.5,-95.7,1220,0.72,0.063,0.013,0.00,81,,655,0,-1865,96,4.48,30.1,1.00,0.187
347.80,CROSSWIND,108.15,108.21,32.42,1.78,8.8,-20.4,-51.5,-98.1,1222,0.72,0.064,0.020,0.00,79,,652,0,-1867,98,4.48,30.1,1.00,0.187
347.90,CROSSWIND,108.33,108.38,32.43,1.75,8.9,-20.4,-51.5,-100.6,1224,0.72,0.063,0.028,0.00,77,,650,0,-1869,101,4.48,30.1,1.00,0.187
348.00,CROSSWIND,108.50,108.55,32.43,1.73,8.9,-20.3,-51.5,-103.1,1226,0.72,0.062,0.036,0.00,75,,647,0,-1871,103,4.48,30.1,1.00,0.187
348.10,CROSSWIND,108.68,108.72,32.44,1.71,8.9,-20.2,-51.5,-105.7,1228,0.72,0.064,0.043,0.00,73,,645,0,-1873,106,4.48,30.1,1.00,0.187
348.20,CROSSWIND,108.85,108.89,32.45,1.70,8.9,-20.2,-51.4,-108.2,1230,0.72,0.067,0.049,0.00,71,,642,0,-1875,108,4.48,30.1,1.00,0.187
348.30,CROSSWIND,109.02,109.06,32.45,1.70,8.9,-20.2,-51.4,-110.8,1232,0.72,0.069,0.054,0.00,69,,640,0,-1877,111,4.48,30.1,1.00,0.187
348.40,CROSSWIND,109.19,109.23,32.45,1.70,8.9,-20.3,-51.4,-113.4,1234,0.72,0.072,0.058,0.00,67,,637,0,-1879,113,4.48,30.1,1.00,0.187
348.50,CROSSWIND,109.36,109.40,32.46,1.71,8.8,-20.3,-51.4,-116.1,1236,0.72,0.076,0.060,0.00,65,,634,0,-1881,116,4.48,30.1,1.00,0.187
348.60,CROSSWIND,109.53,109.57,32.46,1.73,8.8,-20.4,-51.4,-118.7,1238,0.72,0.080,0.060,0.00,63,,632,0,-1883,119,4.48,30.1,1.00,0.187
348.70,CROSSWIND,109.70,109.74,32.46,1.75,8.7,-20.5,-51.4,-121.4,1240,0.72,0.081,0.059,0.00,61,,629,0,-1885,121,4.48,30.1,1.00,0.187
348.80,CROSSWIND,109.88,109.91,32.46,1.77,8.7,-20.5,-51.4,-124.1,1242,0.72,0.080,0.056,0.00,59,,626,0,-1887,124,4.48,30.1,1.00,0.187
348.90,CROSSWIND,110.05,110.09,32.46,1.80,8.6,-20.6,-51.4,-126.9,1244,0.72,0.079,0.052,0.00,57,,624,0,-1889,127,4.48,30.1,1.00,0.187
349.00,CROSSWIND,110.24,110.27,32.46,1.83,8.6,-20.7,-51.4,-129.6,1246,0.72,0.078,0.046,0.00,55,,621,0,-1891,130,4.48,30.1,1.00,0.187
349.10,CROSSWIND,110.42,110.45,32.45,1.86,8.6,-20.8,-51.4,-132.4,1247,0.72,0.077,0.041,0.00,53,,618,0,-1892,132,4.48,30.1,1.00,0.187
349.20,CROSSWIND,110.61,110.64,32.45,1.90,8.6,-20.9,-51.4,-135.2,1249,0.72,0.076,0.034,0.00,52,,615,0,-1894,135,4.48,30.1,1.00,0.187
349.30,CROSSWIND,110.80,110.83,32.44,1.93,8.6,-20.9,-51.5,-138.0,1251,0.72,0.074,0.028,0.00,50,,612,0,-1896,138,4.48,30.1,1.00,0.187
349.40,CROSSWIND,110.99,111.03,32.44,1.96,8.7,-21.0,-51.5,-140.9,1253,0.72,0.072,0.023,0.00,48,,610,0,-1898,141,4.48,30.1,1.00,0.187
349.50,CROSSWIND,111.19,111.23,32.43,1.98,8.7,-21.0,-51.5,-143.7,1254,0.72,0.070,0.018,0.00,46,,607,0,-1899,144,4.48,30.1,1.00,0.187
349.60,CROSSWIND,111.39,111.43,32.42,1.99,8.7,-21.0,-51.5,-146.6,1256,0.72,0.069,0.014,0.00,45,,604,0,-1901,147,4.48,30.1,1.00,0.187
349.70,CROSSWIND,111.59,111.63,32.42,2.00,8.8,-20.9,-51.5,-149.6,1258,0.72,0.068,0.012,0.00,43,,601,0,-1903,150,4.48,30.1,1.00,0.187
349.80,CROSSWIND,111.79,111.84,32.41,2.00,8.8,-20.9,-51.5,-152.5,1259,0.72,0.067,0.011,0.00,42,,598,0,-1904,153,4.48,30.1,1.00,0.187
349.90,CROSSWIND,111.99,112.04,32.41,2.00,8.9,-20.8,-51.5,-155.5,1261,0.72,0.066,0.011,0.00,40,,595,0,-1906,155,4.48,30.1,1.00,0.187
350.00,CROSSWIND,112.19,112.25,32.40,1.99,8.9,-20.7,-51.5,-158.5,1262,0.72,0.065,0.013,0.00,38,,592,0,-1907,158,4.48,30.1,1.00,0.187
350.10,CROSSWIND,112.38,112.45,32.40,1.97,8.9,-20.7,-51.5,-161.5,1264,0.72,0.066,0.016,0.00,37,,589,0,-1909,161,4.48,30.1,1.00,0.187
350.20,CROSSWIND,112.58,112.65,32.40,1.95,9.0,-20.6,-51.5,-164.5,1265,0.73,0.067,0.019,0.00,35,,586,0,-1910,164,4.48,30.1,1.00,0.187
350.30,CROSSWIND,112.77,112.85,32.40,1.93,9.0,-20.5,-51.5,-167.5,1267,0.73,0.068,0.024,0.00,34,,583,0,-1912,168,4.48,30.1,1.00,0.187
350.40,CROSSWIND,112.97,113.05,32.40,1.90,9.0,-20.5,-51.5,-170.6,1268,0.73,0.068,0.029,0.00,33,,580,0,-1913,171,4.48,30.1,1.00,0.187
350.50,CROSSWIND,113.16,113.24,32.40,1.88,9.0,-20.4,-51.5,-173.7,1269,0.73,0.069,0.034,0.00,31,,577,0,-1914,174,4.48,30.1,1.00,0.187
350.60,CROSSWIND,113.34,113.43,32.40,1.87,9.0,-20.4,-51.5,-176.8,1271,0.73,0.070,0.039,0.00,30,,574,0,-1916,177,4.48,30.1,1.00,0.187
350.70,CROSSWIND,113.53,113.63,32.41,1.85,9.0,-20.4,-51.5,-179.9,1272,0.73,0.071,0.043,0.00,29,,571,0,-1917,180,4.48,30.1,1.00,0.187
350.80,CROSSWIND,113.71,113.81,32.41,1.85,9.0,-20.4,-51.4,-183.0,1273,0.73,0.073,0.047,0.00,27,,567,0,-1918,183,4.48,30.1,1.00,0.187
350.90,CROSSWIND,113.90,114.00,32.41,1.85,9.0,-20.4,-51.4,-186.1,1275,0.73,0.075,0.049,0.00,26,,564,0,-1920,186,4.48,30.1,1.00,0.187
351.00,CROSSWIND,114.08,114.19,32.41,1.85,9.0,-20.4,-51.4,-189.3,1276,0.73,0.077,0.051,0.00,25,,561,0,-1921,189,4.48,30.1,1.00,0.187
351.10,CROSSWIND,114.27,114.38,32.41,1.85,8.9,-20.5,-51.4,-192.5,1277,0.73,0.078,0.051,0.00,24,,558,0,-1922,192,4.48,30.1,1.00,0.187
351.20,CROSSWIND,114.45,114.57,32.41,1.87,8.9,-20.5,-51.4,-195.7,1278,0.73,0.078,0.050,0.00,22,,555,0,-1923,196,4.48,30.1,1.00,0.187
351.30,CROSSWIND,114.64,114.76,32.41,1.88,8.9,-20.6,-51.4,-198.9,1279,0.73,0.078,0.048,0.00,21,,552,0,-1924,199,4.48,30.1,1.00,0.187
351.40,CROSSWIND,114.83,114.95,32.41,1.90,8.9,-20.6,-51.4,-202.1,1281,0.73,0.077,0.046,0.00,20,,548,0,-1926,202,4.48,30.1,1.00,0.187
351.50,CROSSWIND,115.02,115.14,32.40,1.93,8.9,-20.7,-51.4,-205.3,1282,0.73,0.077,0.042,0.00,19,,545,0,-1927,205,4.48,30.1,1.00,0.187
351.60,CROSSWIND,115.22,115.34,32.40,1.95,8.9,-20.7,-51.4,-208.6,1283,0.73,0.077,0.038,0.00,18,,542,0,-1928,209,4.48,30.1,1.00,0.187
351.70,CROSSWIND,115.41,115.53,32.40,1.98,8.9,-20.8,-51.4,-211.9,1284,0.73,0.076,0.034,0.00,17,,539,0,-1929,212,4.48,30.1,1.00,0.187
351.80,CROSSWIND,115.61,115.73,32.39,2.00,8.9,-20.8,-51.5,-215.2,1285,0.73,0.075,0.029,0.00,16,,535,0,-1930,215,4.48,30.1,1.00,0.187
351.90,CROSSWIND,115.81,115.93,32.38,2.02,8.9,-20.8,-51.5,-218.4,1286,0.73,0.074,0.026,0.00,15,,532,0,-1931,218,4.48,30.1,1.00,0.187
352.00,CROSSWIND,116.01,116.13,32.38,2.03,8.9,-20.9,-51.5,-221.8,1286,0.73,0.072,0.022,0.00,14,,529,0,-1931,222,4.48,30.1,1.00,0.187
352.10,CROSSWIND,116.22,116.33,32.37,2.05,8.9,-20.9,-51.5,-225.1,1287,0.73,0.071,0.019,0.00,13,,525,0,-1932,225,4.48,30.1,1.00,0.187
352.20,CROSSWIND,116.42,116.53,32.37,2.05,9.0,-20.8,-51.5,-228.4,1288,0.73,0.071,0.017,0.00,13,,522,0,-1933,228,4.48,30.1,1.00,0.187
352.30,CROSSWIND,116.63,116.74,32.36,2.06,9.0,-20.8,-51.5,-231.8,1289,0.73,0.070,0.016,0.00,12,,519,0,-1934,232,4.48,30.1,1.00,0.187
352.40,CROSSWIND,116.83,116.94,32.36,2.05,9.0,-20.8,-51.5,-235.1,1290,0.73,0.069,0.016,0.00,11,,515,0,-1935,235,4.48,30.1,1.00,0.187
352.50,CROSSWIND,117.04,117.15,32.35,2.05,9.1,-20.7,-51.5,-238.5,1290,0.73,0.068,0.017,0.00,10,,512,0,-1935,239,4.48,30.1,1.00,0.187
352.60,CROSSWIND,117.24,117.35,32.35,2.04,9.1,-20.7,-51.5,-241.9,1291,0.73,0.069,0.019,0.00,10,,509,0,-1936,242,4.48,30.1,1.00,0.187
352.70,CROSSWIND,117.45,117.55,32.35,2.03,9.1,-20.6,-51.5,-245.3,1292,0.73,0.070,0.021,0.00,9,,505,0,-1937,245,4.48,30.1,1.00,0.187
352.80,CROSSWIND,117.65,117.75,32.35,2.01,9.1,-20.6,-51.5,-248.7,1292,0.73,0.071,0.024,0.00,8,,502,0,-1937,249,4.48,30.1,1.00,0.187
352.90,CROSSWIND,117.85,117.95,32.35,2.00,9.2,-20.5,-51.5,-252.1,1293,0.74,0.071,0.027,0.00,8,,498,0,-1938,252,4.48,30.1,1.00,0.187
353.00,CROSSWIND,118.05,118.15,32.35,1.98,9.2,-20.5,-51.5,-255.5,1293,0.74,0.072,0.031,0.00,7,,495,0,-1938,256,4.48,30.1,1.00,0.187
353.10,CROSSWIND,118.25,118.35,32.35,1.97,9.2,-20.5,-51.5,-258.9,1294,0.74,0.073,0.034,0.00,7,,492,0,-1939,259,4.48,30.1,1.00,0.187
353.20,CROSSWIND,118.44,118.55,32.35,1.96,9.2,-20.4,-51.5,-262.4,1294,0.74,0.074,0.037,0.00,6,,488,0,-1939,262,4.48,30.1,1.00,0.187
353.30,CROSSWIND,118.64,118.75,32.35,1.96,9.2,-20.4,-51.5,-265.8,1295,0.74,0.075,0.039,0.00,6,,485,0,-1940,266,4.48,30.1,1.00,0.187
353.40,CROSSWIND,118.83,118.95,32.35,1.95,9.1,-20.4,-51.4,-269.3,1295,0.74,0.076,0.041,0.00,5,,481,0,-1940,269,4.48,30.1,1.00,0.187
353.50,CROSSWIND,119.03,119.15,32.35,1.95,9.2,-20.5,-9.3,-272.7,1296,0.74,0.074,-0.090,0.00,5,,478,0,-1941,273,4.48,30.1,1.00,0.187
353.60,CROSSWIND,119.22,119.35,32.34,1.94,9.2,-20.3,-8.9,-276.2,1296,0.74,0.068,-0.222,0.00,5,,474,0,-1941,276,4.48,30.1,1.00,0.187
353.70,CROSSWIND,119.42,119.55,32.34,1.93,9.3,-19.9,-8.7,-279.7,1296,0.74,0.058,-0.162,0.00,4,,471,0,-1941,280,4.48,30.1,1.00,0.187
353.80,CROSSWIND,119.61,119.75,32.34,1.94,9.5,-19.1,-8.6,-283.2,1297,0.74,0.054,-0.031,0.00,4,,467,0,-1942,283,4.48,30.1,1.00,0.187
353.90,CROSSWIND,119.81,119.95,32.34,1.95,9.5,-18.1,-8.6,-286.7,1297,0.74,0.057,0.079,0.00,4,,464,0,-1942,287,4.48,30.1,1.00,0.187
354.00,CROSSWIND,120.00,120.15,32.34,1.96,9.5,-17.1,-8.4,-290.2,1297,0.74,0.070,0.103,0.00,4,,460,0,-1942,290,4.48,30.1,1.00,0.187
354.10,CROSSWIND,120.20,120.36,32.34,1.96,9.4,-16.1,-7.9,-293.7,1297,0.74,0.079,0.110,0.00,4,,457,0,-1942,294,4.48,30.1,1.00,0.187
354.20,CROSSWIND,120.39,120.56,32.34,1.96,9.3,-15.0,-7.1,-297.2,1297,0.74,0.080,0.107,0.00,3,,453,0,-1942,297,4.48,30.1,1.00,0.187
354.30,CROSSWIND,120.59,120.76,32.34,1.99,9.3,-14.0,-6.0,-300.7,1297,0.74,0.078,0.100,0.00,3,,450,0,-1942,301,4.48,30.1,1.00,0.187
354.40,CROSSWIND,120.79,120.97,32.34,2.03,9.3,-13.0,-4.8,-304.2,1298,0.74,0.080,0.090,0.00,3,,446,0,-1943,304,4.48,30.1,1.00,0.187
354.50,CROSSWIND,120.99,121.18,32.33,2.08,9.2,-11.9,-3.6,-307.7,1298,0.74,0.080,0.080,0.00,3,,443,0,-1943,308,4.48,30.1,1.00,0.187
354.60,CROSSWIND,121.20,121.39,32.33,2.13,9.2,-10.8,-2.3,-311.2,1298,0.74,0.077,0.070,0.00,3,,439,0,-1943,311,4.48,30.1,1.00,0.187
354.70,CROSSWIND,121.42,121.62,32.32,2.20,9.3,-9.7,-1.1,-314.7,1298,0.73,0.073,0.060,0.00,3,,436,0,-1943,315,4.48,30.1,1.00,0.187
354.80,CROSSWIND,121.64,121.84,32.31,2.26,9.3,-8.5,-0.0,-318.2,1298,0.73,0.072,0.051,0.00,3,,432,0,-1943,318,4.48,30.1,1.00,0.187
354.90,CROSSWIND,121.87,122.07,32.29,2.32,9.3,-7.3,0.9,-321.7,1298,0.73,0.074,0.049,0.00,3,,429,0,-1943,322,4.48,30.1,1.00,0.187
355.00,CROSSWIND,122.10,122.31,32.28,2.37,9.0,-6.2,1.6,-325.2,1298,0.73,0.102,0.046,0.00,3,,425,0,-1943,325,4.48,30.1,1.00,0.187
355.10,CROSSWIND,122.34,122.55,32.27,2.31,8.6,-5.3,2.1,-328.7,1298,0.74,0.136,0.045,0.00,3,,422,0,-1943,329,4.48,30.1,1.00,0.187
355.20,CROSSWIND,122.57,122.78,32.27,2.21,8.5,-4.6,2.4,-332.3,1298,0.74,0.111,0.044,0.00,3,,418,0,-1943,332,4.48,30.1,1.00,0.187
355.30,CROSSWIND,122.78,123.00,32.26,2.17,8.7,-3.9,2.6,-335.8,1298,0.74,0.071,0.043,0.00,3,,415,0,-1943,336,4.48,30.1,1.00,0.187
355.40,CROSSWIND,123.00,123.22,32.26,2.17,9.0,-3.3,2.5,-339.3,1298,0.74,0.055,0.044,0.00,3,,411,0,-1943,339,4.48,30.1,1.00,0.187
355.50,CROSSWIND,123.22,123.44,32.26,2.19,9.1,-2.8,2.3,-342.8,1298,0.74,0.062,0.045,0.00,3,,408,0,-1943,343,4.48,30.1,1.00,0.187
355.60,CROSSWIND,123.44,123.66,32.25,2.19,9.1,-2.3,2.0,-346.3,1297,0.74,0.074,0.047,0.00,3,,404,0,-1942,346,4.48,30.1,1.00,0.187
355.70,CROSSWIND,123.66,123.88,32.25,2.18,9.0,-1.8,1.6,-349.8,1297,0.74,0.084,0.050,0.00,3,,401,0,-1942,350,4.48,30.1,1.00,0.187
355.80,CROSSWIND,123.88,124.10,32.25,2.17,8.8,-1.4,1.1,-353.3,1297,0.75,0.104,0.053,0.00,3,,397,0,-1942,353,4.48,30.1,1.00,0.187
355.90,CROSSWIND,124.09,124.31,32.26,2.11,8.4,-1.0,0.7,-356.9,1297,0.75,0.133,0.056,0.00,3,,394,0,-1942,357,4.48,30.1,1.00,0.187
356.00,CROSSWIND,124.30,124.52,32.26,1.98,8.1,-0.6,0.2,-360.4,1297,0.75,0.140,0.058,0.00,4,,390,0,-1942,360,4.48,30.1,1.00,0.187
356.10,CROSSWIND,124.49,124.71,32.28,1.87,8.1,-0.3,-0.3,-363.9,1297,0.75,0.109,0.061,0.00,4,,387,0,-1942,364,4.48,30.1,1.00,0.187
356.20,CROSSWIND,124.68,124.90,32.29,1.82,8.4,-0.0,-0.6,-367.4,1297,0.75,0.071,0.062,0.00,4,,383,0,-1942,367,4.48,30.1,1.00,0.187
356.30,CROSSWIND,124.86,125.08,32.30,1.83,8.6,0.2,-0.9,-371.0,1297,0.75,0.057,0.063,0.00,4,,380,0,-1942,371,4.48,30.1,1.00,0.187
356.40,CROSSWIND,125.04,125.26,32.31,1.86,8.8,0.4,-1.2,-374.5,1297,0.75,0.063,0.063,0.00,4,,376,0,-1942,374,4.48,30.1,1.00,0.187
356.50,CROSSWIND,125.23,125.45,32.32,1.88,8.8,0.5,-1.3,-378.0,1297,0.74,0.072,0.062,0.00,4,,372,0,-1942,378,4.48,30.1,1.00,0.187
356.60,DOWNWIND,125.42,125.63,32.33,1.91,8.9,0.6,-51.6,-381.5,1297,0.74,0.075,0.083,0.00,369,,4359,0,-1942,382,4.48,30.1,1.00,0.187
356.70,DOWNWIND,125.61,125.82,32.33,1.93,9.0,0.7,-51.5,-385.1,1296,0.74,0.072,0.214,0.00,365,,4359,0,-1941,385,4.48,30.1,1.00,0.187
356.80,DOWNWIND,125.81,126.02,32.33,1.97,9.1,0.5,-51.5,-388.6,1296,0.74,0.068,0.250,0.00,362,,4359,0,-1941,389,4.48,30.1,1.00,0.187
356.90,DOWNWIND,126.00,126.21,32.33,2.01,9.2,0.0,-51.5,-392.1,1296,0.74,0.065,0.197,0.00,358,,4359,0,-1941,392,4.48,30.1,1.00,0.187
357.00,DOWNWIND,126.21,126.41,32.33,2.07,9.2,-0.8,-51.5,-395.6,1296,0.74,0.075,0.065,0.00,355,,4359,0,-1941,396,4.48,30.1,1.00,0.187
357.10,DOWNWIND,126.41,126.62,32.32,2.11,8.9,-1.7,-51.5,-399.2,1296,0.74,0.110,-0.017,0.00,351,,4359,0,-1941,399,4.48,30.1,1.00,0.187
357.20,DOWNWIND,126.62,126.83,32.32,2.06,8.4,-2.7,-51.5,-402.7,1296,0.74,0.149,-0.049,0.00,348,,4359,0,-1941,403,4.47,30.1,1.00,0.187
357.30,DOWNWIND,126.83,127.03,32.33,1.96,8.0,-3.7,-51.6,-406.2,1296,0.73,0.159,-0.075,0.00,344,,4359,0,-1941,406,4.43,30.1,1.00,0.187
357.40,DOWNWIND,127.02,127.22,32.33,1.85,7.8,-4.7,-51.6,-409.7,1296,0.73,0.140,-0.090,0.00,341,,4359,0,-1941,410,4.40,30.1,1.00,0.187
357.50,DOWNWIND,127.20,127.40,32.34,1.75,7.9,-5.7,-51.7,-413.3,1296,0.73,0.098,-0.100,0.00,337,,4358,0,-1941,413,4.36,30.1,1.00,0.187
357.60,DOWNWIND,127.38,127.58,32.35,1.74,8.3,-6.8,-51.7,-416.8,1295,0.73,0.059,-0.104,0.00,334,,4358,0,-1940,417,4.32,30.1,1.00,0.187
357.70,DOWNWIND,127.55,127.75,32.35,1.76,8.6,-7.8,-51.7,-420.3,1295,0.72,0.049,-0.103,0.00,330,,4358,0,-1940,420,4.29,30.1,1.00,0.187
357.80,DOWNWIND,127.73,127.92,32.36,1.77,8.8,-8.8,-51.7,-423.9,1295,0.72,0.055,-0.096,0.00,327,,4358,0,-1940,424,4.25,30.1,1.00,0.187
357.90,DOWNWIND,127.90,128.10,32.36,1.76,9.0,-9.8,-51.7,-427.4,1295,0.71,0.059,-0.089,0.00,323,,4358,0,-1940,427,4.22,30.1,1.00,0.187
358.00,DOWNWIND,128.08,128.27,32.36,1.74,9.2,-10.7,-51.7,-430.9,1295,0.71,0.057,-0.077,0.00,320,,4358,0,-1940,431,4.18,30.1,1.00,0.187
358.10,DOWNWIND,128.25,128.45,32.37,1.71,9.4,-11.3,-51.7,-434.5,1295,0.70,0.052,-0.055,0.00,316,,4357,0,-1940,434,4.15,30.1,1.00,0.187
358.20,DOWNWIND,128.42,128.62,32.37,1.69,9.5,-11.7,-51.6,-438.0,1294,0.70,0.054,-0.028,0.00,312,,4357,0,-1939,438,4.11,30.1,1.00,0.187
358.30,DOWNWIND,128.59,128.78,32.37,1.65,9.6,-12.3,-51.6,-441.5,1294,0.70,0.060,-0.002,0.00,309,,4357,0,-1939,442,4.08,30.1,1.00,0.187
358.40,DOWNWIND,128.75,128.94,32.37,1.61,9.7,-13.0,-51.5,-445.1,1294,0.70,0.064,0.020,0.00,305,,4357,0,-1939,445,4.05,30.1,1.00,0.187
358.50,DOWNWIND,128.91,129.10,32.37,1.57,9.7,-13.7,-51.5,-448.6,1294,0.69,0.067,0.041,0.00,302,,4356,0,-1939,449,4.02,30.1,1.00,0.187
358.60,DOWNWIND,129.07,129.26,32.37,1.54,9.7,-14.4,-51.4,-452.2,1293,0.69,0.072,0.060,0.00,298,,4356,0,-1938,452,3.99,30.1,1.00,0.187
358.70,DOWNWIND,129.22,129.41,32.36,1.53,9.7,-15.0,-51.4,-455.7,1293,0.69,0.078,0.076,0.00,295,,4356,0,-1938,456,3.95,30.1,1.00,0.187
358.80,DOWNWIND,129.38,129.56,32.36,1.53,9.6,-15.6,-51.3,-459.2,1293,0.69,0.084,0.086,0.00,291,,4356,0,-1938,459,3.92,30.1,1.00,0.187
358.90,DOWNWIND,129.53,129.71,32.36,1.55,9.5,-16.2,-51.3,-462.8,1292,0.68,0.087,0.092,0.00,288,,4355,0,-1937,463,3.89,30.1,1.00,0.187
359.00,DOWNWIND,129.69,129.87,32.35,1.60,9.4,-16.9,-51.3,-466.3,1292,0.68,0.094,0.091,0.00,284,,4355,0,-1937,466,3.86,30.1,1.00,0.187
359.10,DOWNWIND,129.85,130.03,32.34,1.67,9.2,-17.5,-51.3,-469.9,1292,0.67,0.106,0.085,0.00,281,,4355,0,-1937,470,3.83,30.1,1.00,0.187
359.20,DOWNWIND,130.02,130.20,32.33,1.71,8.7,-18.0,-51.3,-473.4,1291,0.67,0.147,0.071,0.00,277,,4354,0,-1936,473,3.80,30.1,1.00,0.187
359.30,DOWNWIND,130.19,130.37,32.32,1.68,8.3,-18.6,-51.3,-476.9,1291,0.67,0.154,0.057,0.00,274,,4354,0,-1936,477,3.76,30.1,1.00,0.187
359.40,DOWNWIND,130.36,130.54,32.31,1.69,8.3,-19.1,-51.3,-480.4,1290,0.67,0.119,0.046,0.00,270,,4353,0,-1935,480,3.73,30.1,1.00,0.187
359.50,DOWNWIND,130.53,130.71,32.30,1.76,8.5,-19.5,-51.3,-484.0,1290,0.66,0.088,0.030,0.00,266,,4353,0,-1935,484,3.69,30.1,1.00,0.187
359.60,DOWNWIND,130.71,130.89,32.27,1.86,8.6,-20.0,-51.4,-487.5,1289,0.66,0.082,0.010,0.00,263,,4352,0,-1934,487,3.66,30.1,1.00,0.187
359.70,DOWNWIND,130.89,131.08,32.25,1.94,8.6,-20.3,-51.4,-491.0,1289,0.65,0.089,-0.011,0.00,259,,4351,0,-1934,491,3.62,30.1,1.00,0.187
359.80,DOWNWIND,131.09,131.28,32.22,2.01,8.6,-20.5,-51.5,-494.5,1288,0.65,0.091,-0.029,0.00,256,,4351,0,-1933,495,3.58,30.1,1.00,0.187
359.90,DOWNWIND,131.29,131.49,32.19,2.05,8.7,-20.7,-51.5,-498.0,1287,0.65,0.086,-0.043,0.00,252,,4350,0,-1932,498,3.54,30.1,1.00,0.187
360.00,DOWNWIND,131.50,131.70,32.16,2.09,8.8,-20.7,-51.6,-501.5,1287,0.65,0.077,-0.054,0.00,249,,4349,0,-1932,501,3.50,30.1,1.00,0.187
360.10,DOWNWIND,131.71,131.92,32.13,2.10,9.0,-20.7,-51.6,-505.0,1286,0.65,0.069,-0.061,0.00,245,,4349,0,-1931,505,3.46,30.1,1.00,0.187
360.20,DOWNWIND,131.92,132.13,32.10,2.11,9.1,-20.7,-51.6,-508.4,1285,0.65,0.065,-0.064,0.00,242,,4348,0,-1930,508,3.42,30.1,1.00,0.187
360.30,DOWNWIND,132.13,132.35,32.08,2.09,9.3,-20.5,-51.6,-511.9,1284,0.65,0.065,-0.062,0.00,239,,4347,0,-1929,512,3.37,30.1,1.00,0.187
360.40,DOWNWIND,132.34,132.57,32.05,2.05,9.4,-20.4,-51.6,-515.4,1283,0.65,0.064,-0.057,0.00,235,,4346,0,-1928,515,3.33,30.1,1.00,0.187
